driver_id,gender,birth_date,first_active
140491876,M,1976-02-20,2016-05-30
140110766,M,1990-03-08,2015-05-24
140319539,M,1979-03-26,2016-06-28
140576827,M,1975-11-07,2016-07-08
140683708,M,1985-05-19,2016-08-11
140512117,M,1975-09-16,2016-06-09
140504405,F,1985-12-06,2016-06-06
140183852,M,1957-11-15,2015-09-25
140578949,M,1985-03-03,2016-07-10
140580728,M,1977-01-23,2016-07-12
140495259,M,1972-12-31,2016-06-02
140571138,M,1976-02-22,2016-07-09
140135859,M,1973-02-03,2015-06-29
140464597,M,1985-04-27,2016-05-19
140551752,M,1981-08-09,2016-06-22
140169222,M,1979-03-21,2015-09-04
140385579,M,1981-05-03,2016-04-12
140450777,M,1995-04-04,2016-05-16
140354781,M,1992-05-06,2016-03-17
140539721,M,1985-12-14,2016-06-15
140195531,M,1989-12-23,2015-10-14
140627487,F,1989-03-11,2016-07-26
140291472,M,,2016-01-27
140662081,M,1989-08-05,2016-08-04
140130065,M,,2015-06-18
140496469,M,1986-06-20,2016-05-31
140569728,M,1974-11-01,2016-07-10
140215561,M,1997-02-15,2015-11-26
140664534,M,1990-08-23,2016-08-04
140279555,M,1960-11-12,2016-01-20
140179787,F,,2015-09-21
140426347,M,1970-04-01,2016-05-09
140470380,M,1988-09-12,2016-05-31
140093084,M,,2015-04-29
140227025,M,1989-11-03,2015-12-17
140157532,M,,2015-08-17
140093538,M,1975-04-03,2015-05-15
140127736,M,,2015-06-16
140466046,M,1993-09-25,2016-05-21
140496088,M,1990-10-17,2016-06-03
140497416,M,1968-06-27,2016-06-01
140090128,M,1980-04-01,2015-04-28
140339541,M,1966-04-02,2016-03-02
140545418,M,1980-08-12,2016-06-26
140189861,M,1996-01-09,2015-10-07
140590065,F,1994-05-11,2016-07-13
140129067,M,1982-01-02,2015-06-17
140444126,M,1989-03-31,2016-05-14
140341793,M,1959-10-06,2016-03-06
140482956,M,1980-11-21,2016-05-27
140315949,M,1990-04-21,2016-02-17
140192378,M,,2015-10-11
140146075,M,,2015-07-30
140432365,M,1983-05-21,2016-05-10
140365471,M,1981-10-12,2016-04-26
140341470,M,1985-03-09,2016-03-06
140187427,M,,2015-09-30
140300971,M,,2016-02-16
140660792,M,1980-01-10,2016-08-12
140174418,M,1970-06-05,2015-09-28
140568206,M,1982-12-22,2016-07-05
140311685,F,1982-10-14,2016-02-14
140171212,M,,2015-09-08
140466165,M,1993-12-12,2016-05-25
140306307,M,1976-03-20,2016-02-15
140183701,M,1984-11-14,2015-09-25
140651684,M,1989-11-29,2016-07-29
140208920,M,1986-10-05,2015-12-03
140235882,M,1985-04-24,2015-12-23
140453977,M,1975-05-02,2016-05-17
140119940,M,,2015-06-08
140192452,M,,2015-10-11
140612508,M,1986-01-09,2016-07-19
140314404,M,1973-03-06,2016-02-18
140114936,M,1974-09-13,2015-06-02
140222665,M,1983-11-13,2015-12-11
140499991,M,1991-12-19,2016-06-03
140215962,M,1978-11-13,2015-11-26
140672129,M,1992-09-22,2016-08-08
140091674,M,,2015-04-26
140467623,M,1979-05-18,2016-05-22
140519233,M,1970-09-21,2016-06-12
140097103,M,1988-08-21,2015-05-20
140155102,M,1960-04-05,2015-08-12
140207488,M,,2015-11-09
140443951,M,1979-12-04,2016-05-15
140497767,M,1971-05-15,2016-06-05
140648773,M,1978-10-04,2016-07-28
140631428,M,1988-12-20,2016-08-26
140272814,M,1982-06-11,2016-01-17
140426321,M,1976-11-10,2016-05-05
140270508,M,,2016-01-18
140678082,M,1994-10-14,2016-08-09
140659540,M,1985-08-16,2016-08-02
140139550,M,1992-06-28,2015-07-16
140663186,M,1985-12-02,2016-08-04
140558378,M,1977-11-19,2016-06-23
140171597,M,1978-09-01,2015-09-09
140369369,M,1988-02-04,2016-03-31
140657415,M,1983-08-04,2016-08-01
140554793,M,1980-10-31,2016-06-21
140122945,M,,2015-06-09
140400573,M,1965-04-08,2016-04-22
140677832,M,1986-06-20,2016-08-10
140171275,M,1981-05-05,2015-09-09
140482470,M,1978-11-14,2016-06-01
140119455,M,1983-07-13,2015-06-03
140363599,M,1972-06-26,2016-04-01
140455898,M,1982-07-11,2016-05-21
140093768,M,,2015-05-27
140134375,M,1978-03-08,2015-06-25
140153668,M,,2015-08-11
140576643,M,1978-09-09,2016-07-08
140142173,M,1984-03-06,2015-07-22
140639063,M,1986-10-02,2016-07-28
140441424,M,1975-03-17,2016-05-12
140437203,M,1984-10-21,2016-05-13
140547386,M,1967-07-25,2016-06-20
140215287,M,1977-08-27,2015-11-25
140514728,M,1989-04-29,2016-06-08
140233370,M,1977-07-09,2015-12-22
140566369,M,1997-05-09,2016-07-05
140689641,M,1963-12-03,2016-08-30
140651376,M,1969-07-04,2016-07-29
140612686,M,1968-06-01,2016-07-20
140619820,M,1985-07-13,2016-07-21
140517801,M,1987-08-23,2016-06-11
140339218,M,1981-10-25,2016-03-05
140240862,M,1971-04-26,2015-12-29
140577738,M,1987-01-27,2016-07-09
140604065,M,1988-08-10,2016-07-17
140562895,M,1989-05-28,2016-07-05
140549385,M,1986-11-11,2016-06-20
140259138,M,,2016-01-11
140536511,M,1988-03-14,2016-06-15
140131568,M,,2015-06-21
140641420,M,1981-04-04,2016-07-27
140512092,M,1972-06-11,2016-06-07
140219010,M,1978-04-13,2015-12-07
140282103,M,1972-11-29,2016-01-21
140275787,M,1985-05-08,2016-01-18
140386610,M,1978-07-29,2016-04-13
140216576,M,1981-10-20,2015-11-29
140316835,M,1988-02-25,2016-02-18
140318204,M,1964-06-18,2016-02-21
140405829,M,1965-09-12,2016-04-26
140103603,M,1970-11-22,2015-05-15
140483706,M,1987-10-06,2016-05-28
140138907,M,1968-04-02,2015-07-17
140370896,M,1977-11-04,2016-05-27
140106271,M,,2015-05-17
140583532,M,1976-03-16,2016-07-11
140199664,M,1988-10-06,2015-10-21
140224027,M,1976-04-21,2015-12-15
140146701,M,,2015-07-30
140211632,M,1980-06-25,2015-11-18
140607891,M,1973-05-20,2016-07-19
140213015,M,1990-03-31,2015-11-23
140245354,M,,2015-12-31
140612647,M,1988-04-16,2016-08-05
140420255,M,1993-08-17,2016-05-08
140524640,M,1985-06-11,2016-06-10
140209272,M,1969-04-17,2015-11-18
140457464,F,1983-11-10,2016-05-25
140283162,M,1972-11-28,2016-02-14
140153866,M,,2015-08-10
140144019,M,1983-07-06,2015-07-26
140585974,M,1981-10-03,2016-07-14
140480362,M,1981-09-27,2016-06-01
140220585,M,1977-07-17,2015-12-07
140117418,M,,2015-06-02
140420443,M,,2016-05-04
140416813,M,1978-08-18,2016-05-03
140554043,M,1977-04-27,2016-06-22
140226003,M,1988-01-16,2015-12-17
140114693,M,,2015-05-28
140468739,M,1995-03-02,2016-05-23
140565358,M,1992-05-25,2016-07-04
140315760,M,1981-02-01,2016-03-02
140572295,M,1980-06-25,2016-07-06
140215591,M,1990-08-11,2015-11-29
140114202,M,,2015-05-28
140517265,M,1980-07-02,2016-06-08
140111454,M,1961-12-21,2015-05-27
140516208,M,1981-08-02,2016-08-13
140273087,M,,2016-01-19
140320459,M,1983-06-14,2016-02-22
140520517,M,1986-12-17,2016-06-09
140490342,M,1960-03-26,2016-06-09
140235981,M,1969-03-25,2015-12-24
140475531,M,1988-09-30,2016-05-25
140198691,M,,2015-10-19
140493477,M,1973-03-30,2016-06-07
140409797,M,1987-05-02,2016-04-29
140187446,M,1981-02-23,2015-09-30
140296161,M,1984-07-07,2016-02-01
140134416,M,1983-07-06,2015-06-26
140132447,M,1966-11-20,2015-06-22
140670094,M,1981-06-06,2016-08-15
140610780,M,1985-04-19,2016-07-21
140638970,M,1983-02-22,2016-07-27
140181901,M,,2015-09-24
140515770,M,1964-08-17,2016-06-09
140492142,M,1986-02-07,2016-06-01
140412662,M,1978-08-02,2016-04-30
140634644,M,1969-05-29,2016-07-26
140367331,M,1978-10-17,2016-04-01
140436219,M,1975-02-12,2016-05-10
140254460,M,1986-02-12,2016-01-07
140147447,M,1978-11-17,2015-08-02
140167688,M,1977-05-24,2015-09-01
140090979,M,,2015-04-25
140291115,M,1982-04-14,2016-01-27
140199258,M,,2015-10-24
140166200,M,,2015-09-07
140493027,M,1958-02-12,2016-05-31
140598405,M,1979-09-05,2016-07-14
140357373,M,1987-04-15,2016-04-28
140116808,M,,2015-06-01
140165210,M,1991-07-20,2015-08-31
140128442,M,,2015-06-16
140612294,M,1983-11-24,2016-07-24
140487961,M,1984-07-29,2016-05-31
140211574,M,1966-10-16,2015-11-17
140157958,M,1982-08-20,2015-08-18
140413361,F,1974-05-30,2016-05-12
140162747,M,1987-09-21,2015-08-25
140639243,M,1993-06-18,2016-07-30
140390675,F,1997-02-11,2016-04-18
140484878,M,1982-05-12,2016-05-28
140470513,M,1989-11-27,2016-05-22
140440879,M,1985-01-23,2016-07-07
140580651,M,1982-09-20,2016-07-10
140195944,M,1961-01-17,2015-11-19
140464693,M,1961-01-04,2016-06-15
140112393,M,,2015-05-27
140125968,M,,2015-06-11
140350045,M,1984-10-05,2016-04-20
140117532,M,1965-10-16,2015-06-01
140094704,M,,2015-05-04
140152776,M,1990-05-15,2015-08-07
140226994,M,1974-09-09,2015-12-24
140509513,M,1993-09-12,2016-06-10
140229227,M,1984-02-27,2015-12-20
140092790,M,1983-12-18,2015-04-29
140196998,M,1986-05-07,2015-10-16
140486116,M,1975-07-01,2016-05-30
140122351,M,1985-12-12,2015-06-08
140172392,M,,2015-11-25
140672260,M,1987-07-18,2016-08-10
140323151,M,1985-10-15,2016-02-27
140567651,M,1996-09-18,2016-07-06
140451084,M,1973-05-21,2016-05-16
140621991,M,1973-03-21,2016-08-01
140106784,,,2015-05-21
140188741,M,,2015-10-01
140261920,M,1970-10-26,2016-01-12
140171475,M,,2015-09-09
140192804,M,1983-08-14,2015-10-13
140604801,F,1985-10-24,2016-07-19
140447225,M,1989-08-01,2016-05-17
140467357,M,1981-12-20,2016-07-01
140424121,M,1974-10-21,2016-05-10
140239779,M,1976-01-10,2015-12-29
140171398,M,1977-12-31,2015-09-09
140556092,M,1960-11-11,2016-06-24
140143340,M,1979-12-20,2015-07-27
140335603,M,1975-04-12,2016-03-04
140350701,M,1975-08-21,2016-03-15
140265967,M,,2016-01-13
140512324,M,1987-12-11,2016-06-18
140250686,M,,2016-01-14
140152724,M,1975-02-22,2015-08-07
140339011,M,1991-04-29,2016-03-07
140590198,M,1994-02-28,2016-08-10
140127367,F,,2015-06-14
140505020,M,1996-01-15,2016-06-08
140219614,M,1973-06-30,2015-12-04
140134506,M,1976-01-01,2015-06-26
140298993,M,1975-11-28,2016-02-16
140476502,M,1988-09-11,2016-05-25
140649247,M,1966-04-10,2016-08-05
140480476,M,1973-12-01,2016-05-26
140386746,F,1964-09-26,2016-04-17
140295275,M,1984-01-20,2016-01-30
140564417,M,1978-04-11,2016-07-04
140095016,M,1964-08-17,2015-05-04
140563582,M,1979-03-16,2016-07-04
140232297,M,1962-12-23,2015-12-24
140295676,M,1980-05-09,2016-01-30
140154565,M,1967-08-06,2015-08-11
140143974,M,1977-01-16,2015-08-04
140674888,M,1973-02-15,2016-08-08
140099748,M,1980-06-22,2015-05-12
140089978,M,1965-05-08,2015-05-19
140649073,M,1996-05-12,2016-07-29
140183882,M,,2015-09-25
140295314,M,1988-09-06,2016-01-28
140175328,M,1984-03-19,2015-09-16
140109916,M,1985-09-27,2015-05-23
140565369,M,1993-01-11,2016-07-05
140133815,M,1983-09-21,2015-06-24
140195870,M,,2015-10-16
140433597,M,1990-10-14,2016-05-10
140139752,M,,2015-07-16
140161454,M,1984-06-28,2015-08-23
140219923,M,1971-04-01,2015-12-04
140595371,M,1966-10-04,2016-07-19
140539935,M,1981-08-23,2016-06-15
140558125,M,1986-03-23,2016-06-24
140585413,M,1965-10-26,2016-07-12
140301053,M,1984-10-15,2016-02-11
140626732,M,1992-10-20,2016-07-29
140089117,M,,2015-05-01
140519821,M,1981-08-03,2016-06-10
140513886,M,1980-08-07,2016-06-19
140103249,M,1979-01-13,2015-05-13
140644010,M,1982-04-07,2016-08-07
140425624,M,1989-02-18,2016-05-06
140355793,M,1969-06-29,2016-03-21
140571975,M,1991-04-30,2016-07-06
140247454,M,1975-03-15,2015-12-31
140413140,M,1982-11-15,2016-05-03
140177863,M,,2015-09-21
140357017,M,1990-09-08,2016-03-26
140427406,M,1966-12-04,2016-05-14
140637102,M,1986-02-25,2016-07-27
140094731,M,,2015-05-04
140121959,M,1970-10-06,2015-06-07
140195700,M,1987-05-10,2015-10-28
140684648,M,1986-05-28,2016-08-21
140526863,M,1959-02-15,2016-06-12
140481120,M,1994-07-21,2016-05-26
140392997,M,1987-07-21,2016-04-18
140642383,M,1988-02-10,2016-07-27
140162794,M,1988-02-25,2015-08-26
140210555,M,1966-02-11,2016-01-14
140124144,M,1980-08-08,2015-06-09
140505237,M,1980-10-12,2016-06-05
140509270,F,1980-11-02,2016-06-07
140112725,M,1968-07-08,2015-05-27
140447503,M,1994-03-02,2016-05-16
140247771,M,1983-06-29,2016-01-05
140282226,M,1988-07-13,2016-01-21
140115944,M,1986-10-07,2015-06-01
140171664,M,,2015-09-10
140139055,M,,2015-07-15
140295025,M,1983-01-12,2016-02-01
140167363,M,,2015-09-03
140091648,M,1956-07-06,2015-04-29
140655263,M,1988-11-16,2016-07-31
140118182,M,,2015-06-02
140652943,M,1990-11-12,2016-07-31
140244931,M,1963-11-15,2015-12-31
140116577,M,,2015-06-01
140593940,M,1986-05-07,2016-07-21
140435467,M,1993-11-06,2016-05-11
140371979,M,1991-04-08,2016-04-05
140171580,M,,2015-09-10
140485312,M,1979-05-25,2016-05-30
140132024,M,,2015-06-21
140581873,M,1983-02-20,2016-07-12
140168156,M,1982-02-22,2015-09-02
140217821,M,1957-06-27,2015-12-01
140141848,M,,2015-07-23
140431852,M,1988-07-03,2016-05-24
140520308,M,1986-09-16,2016-06-10
140604235,M,1984-06-12,2016-07-17
140431732,M,1984-04-22,2016-05-09
140102096,M,1968-11-28,2015-05-12
140490960,M,1969-02-09,2016-06-01
140154352,M,,2015-08-10
140535711,M,1992-05-02,2016-06-16
140291060,M,1970-10-05,2016-01-27
140576015,M,1981-06-27,2016-07-08
140170996,M,1981-01-04,2015-12-01
140144475,M,,2015-07-28
140140281,M,,2015-07-20
140105867,M,1953-02-02,2015-05-17
140362615,M,1986-12-25,2016-04-02
140089396,M,1978-04-16,2015-04-21
140623394,M,1970-03-08,2016-07-23
140486481,M,1988-07-26,2016-05-30
140294042,M,1990-06-25,2016-01-27
140147004,M,1963-03-10,2015-08-01
140686614,M,1993-06-06,2016-08-14
140146111,M,1989-08-27,2015-08-01
140120802,M,1963-12-13,2015-06-19
140345393,M,1974-07-01,2016-03-08
140637497,M,1989-08-21,2016-07-26
140652877,F,1981-12-29,2016-07-30
140100215,M,,2015-05-14
140209487,M,1977-09-10,2015-11-13
140490196,M,1989-08-20,2016-05-31
140407225,M,1994-07-11,2016-04-27
140128258,M,1956-05-04,2015-06-18
140512304,M,1991-03-07,2016-06-07
140622756,M,1971-08-14,2016-07-22
140643057,M,1982-01-19,2016-07-27
140164210,M,1971-09-21,2015-08-30
140093009,M,1982-01-01,2015-08-09
140109178,M,,2015-05-21
140532532,M,1982-05-15,2016-06-13
140163495,M,1975-05-21,2015-08-26
140687998,M,1989-08-05,2016-08-14
140412818,M,1995-10-27,2016-05-02
140192266,M,1976-08-29,2015-10-12
140144444,M,,2015-07-27
140337962,F,1980-10-26,2016-03-02
140502383,M,1975-11-26,2016-06-03
140527098,M,1980-01-22,2016-06-14
140562909,M,1985-08-15,2016-07-04
140409250,M,1984-10-12,2016-04-29
140561945,M,1973-04-01,2016-07-10
140475243,M,1956-09-14,2016-05-28
140663360,M,1964-11-24,2016-08-07
140094555,M,1982-04-11,2015-05-22
140401801,M,1987-02-19,2016-05-19
140213365,M,1976-05-16,2015-11-23
140270970,M,1951-09-02,2016-01-21
140111566,M,,2015-05-29
140208653,M,1982-06-11,2015-11-13
140222637,M,1955-02-26,2015-12-09
140154298,M,1993-10-27,2016-08-12
140306392,M,1976-02-02,2016-02-16
140172477,M,,2015-09-11
140140930,M,1982-07-03,2015-07-20
140628621,M,1979-10-11,2016-07-24
140355709,M,1971-04-12,2016-03-20
140602190,M,1992-06-18,2016-07-19
140433409,M,1976-12-15,2016-05-10
140604811,M,1991-02-18,2016-07-19
140105421,M,,2015-05-18
140325194,M,1993-12-31,2016-02-23
140158360,M,,2015-10-02
140182675,M,,2015-09-29
140688430,M,1971-02-25,2016-08-14
140258877,M,1993-10-19,2016-01-12
140285760,M,,2016-01-31
140598494,M,1982-11-02,2016-07-16
140177169,M,,2015-09-20
140619378,M,1991-09-10,2016-07-20
140623833,M,1969-06-13,2016-07-21
140135351,M,1972-04-26,2015-06-28
140100000,M,1982-02-11,2015-05-11
140367645,M,1972-07-01,2016-04-01
140550578,M,1972-09-19,2016-06-20
140115308,M,1970-05-01,2015-05-31
140566753,M,1972-07-25,2016-07-08
140187881,M,1992-10-23,2015-09-30
140207866,M,1975-01-16,2015-11-17
140411659,M,1977-03-23,2016-06-17
140157516,M,,2015-08-18
140625827,M,1988-08-13,2016-07-28
140227301,M,1985-08-24,2015-12-17
140165845,M,,2015-08-31
140274613,M,1978-07-15,2016-01-21
140169874,M,1965-12-08,2015-09-06
140431595,M,1981-04-01,2016-05-09
140161860,M,,2015-08-24
140089651,M,1983-01-07,2015-05-19
140194269,F,1973-03-09,2015-10-18
140362137,M,1981-08-13,2016-03-25
140304913,M,,2016-03-17
140457982,M,1982-09-11,2016-05-19
140231743,M,1983-09-04,2015-12-21
140296545,M,1980-01-30,2016-01-31
140309106,M,1981-03-02,2016-07-08
140531334,M,1968-09-12,2016-06-13
140492297,M,1970-08-20,2016-06-02
140173503,M,1973-08-07,2015-09-14
140140016,M,,2015-07-17
140604506,M,1989-10-21,2016-07-19
140414028,M,1990-09-26,2016-05-05
140134117,M,,2015-06-24
140143342,M,1987-05-08,2015-07-25
140318184,M,1976-04-30,2016-02-18
140337249,M,1993-03-11,2016-03-01
140185388,M,1982-02-04,2015-09-30
140662211,M,1972-09-06,2016-08-02
140415796,M,1972-01-14,2016-05-15
140536576,M,1970-08-12,2016-06-29
140460531,M,1980-07-27,2016-06-28
140173365,M,1982-06-21,2015-09-15
140272957,M,1976-08-26,2016-01-18
140670386,M,1982-11-19,2016-08-11
140282245,M,,2016-02-10
140587307,M,1984-11-14,2016-07-12
140560989,M,1989-06-06,2016-07-14
140265250,M,1977-05-19,2016-01-13
140687537,M,,2016-08-15
140508258,M,1977-09-07,2016-06-06
140146790,M,1969-08-28,2015-07-30
140323047,M,1980-09-22,2016-02-23
140601446,M,1977-04-06,2016-07-17
140299409,M,1973-09-17,2016-02-14
140513178,M,1990-11-19,2016-06-07
140317775,M,1991-12-07,2016-02-18
140670900,M,1990-12-22,2016-08-09
140620975,M,1995-07-03,2016-07-21
140681209,F,1991-01-03,2016-08-11
140131470,M,,2015-07-19
140517831,M,1981-09-20,2016-07-02
140186755,M,,2015-10-10
140167235,M,1977-05-01,2015-09-02
140158474,M,1973-05-15,2015-08-20
140484114,M,1972-06-02,2016-05-29
140476972,M,1989-03-17,2016-05-24
140645937,M,1994-01-16,2016-07-28
140182072,M,1959-07-04,2015-09-23
140441466,M,1974-08-27,2016-05-12
140458334,M,1977-11-05,2016-05-18
140199497,M,,2015-10-24
140307869,M,1985-02-25,2016-02-18
140561056,M,1961-04-29,2016-07-03
140300933,M,1983-03-12,2016-02-12
140219310,M,1983-09-08,2015-12-06
140106033,M,,2015-05-19
140487118,M,1962-10-10,2016-05-29
140377651,M,1987-02-01,2016-04-08
140577672,M,1975-04-15,2016-07-08
140506951,M,1987-11-19,2016-06-05
140384426,M,1956-10-16,2016-04-16
140494453,M,1979-07-20,2016-05-31
140105976,M,1978-12-26,2015-05-16
140133223,M,1986-10-18,2015-06-28
140649130,M,1990-03-26,2016-08-03
140141939,M,1977-08-28,2015-07-22
140093823,M,1975-04-07,2015-04-30
140636708,M,1985-08-22,2016-07-29
140300851,M,1968-03-10,2016-02-15
140140652,M,,2015-07-20
140460773,M,1971-06-16,2016-05-18
140229013,M,1973-10-05,2015-12-20
140590335,M,1981-07-19,2016-07-13
140320413,M,1979-10-28,2016-02-23
140127508,M,1975-12-24,2015-06-16
140644091,M,1976-02-10,2016-07-27
140537359,M,1989-04-13,2016-06-17
140090121,M,,2015-04-22
140242737,M,1969-10-19,2016-01-01
140194545,M,1985-05-08,2015-10-13
140670915,M,1988-09-24,2016-08-08
140673852,M,1962-07-03,2016-08-09
140142146,M,1980-05-06,2015-07-22
140361815,M,1972-07-27,2016-03-24
140507868,M,1985-06-10,2016-06-10
140631336,M,1982-05-16,2016-07-28
140235604,M,1969-11-07,2015-12-25
140349029,M,1979-03-16,2016-03-21
140185082,M,,2015-09-27
140666010,M,1974-07-27,2016-08-04
140274191,M,1983-09-01,2016-01-20
140652888,M,1969-05-05,2016-07-30
140456733,M,1985-10-08,2016-05-17
140095946,M,1963-04-15,2015-05-07
140634858,M,1985-10-26,2016-08-01
140457759,M,1978-04-10,2016-07-27
140182057,M,1968-04-10,2015-09-24
140124801,M,1970-04-14,2015-06-10
140164443,M,1960-01-01,2015-08-28
140300344,M,1971-02-02,2016-02-11
140577236,M,1981-07-22,2016-07-08
140090354,M,1973-03-17,2015-05-05
140598544,M,1965-04-17,2016-07-15
140434044,M,1969-01-08,2016-05-10
140410681,M,1987-10-22,2016-04-29
140197149,M,1970-06-13,2015-10-17
140209982,F,1966-10-06,2015-11-13
140349058,M,1968-01-26,2016-03-13
140162519,M,1977-06-22,2015-09-04
140503205,M,1972-03-28,2016-06-04
140210820,M,1983-11-23,2015-11-16
140684419,M,1986-10-25,2016-08-11
140563709,M,1980-05-05,2016-07-06
140124199,M,1970-03-20,2015-06-09
140422267,M,1984-06-01,2016-05-04
140662349,M,1974-10-16,2016-08-02
140657671,M,1983-05-11,2016-08-01
140305946,M,1991-07-14,2016-03-07
140398944,M,1973-10-28,2016-04-21
140435102,M,1988-09-13,2016-05-10
140229207,M,1990-11-30,2015-12-21
140106025,F,,2015-05-17
140479897,M,1974-09-29,2016-05-27
140591364,M,1992-11-22,2016-07-13
140102437,M,,2015-05-14
140179667,M,1976-09-02,2015-09-21
140148790,M,1976-11-14,2015-08-04
140090238,M,1954-06-19,2015-04-30
140305303,M,1965-06-05,2016-02-14
140238724,M,1960-07-02,2015-12-28
140209155,M,1972-09-28,2015-11-11
140337082,M,1997-01-23,2016-03-01
140188127,M,,2015-09-30
140154146,M,,2015-08-10
140671162,M,1993-11-25,2016-08-11
140565786,M,1973-09-13,2016-07-08
140179922,M,,2015-09-21
140139953,M,,2015-07-16
140299201,M,1983-01-25,2016-02-04
140682333,M,1994-10-25,2016-08-12
140482469,M,1983-02-01,2016-05-27
140596795,M,1976-06-24,2016-07-14
140568425,M,1966-08-15,2016-07-06
140315859,M,1972-09-28,2016-02-18
140257731,M,1973-01-31,2016-01-13
140525458,M,1998-08-01,2016-06-12
140686719,M,1971-04-18,2016-08-14
140680136,M,1991-07-19,2016-08-09
140625658,M,1992-09-07,2016-07-24
140611536,M,1988-01-08,2016-07-19
140523747,M,1996-06-11,2016-06-09
140298264,M,1981-01-13,2016-02-13
140680407,M,,2016-08-10
140488310,M,1977-03-16,2016-06-30
140474313,M,1972-06-01,2016-05-24
140584397,M,1981-02-19,2016-07-12
140248417,F,1982-05-07,2016-01-06
140134769,M,1983-11-23,2015-06-27
140157135,M,1989-05-09,2015-08-16
140627158,M,1973-04-24,2016-07-23
140499232,M,1969-03-12,2016-06-03
140584064,M,1972-03-16,2016-07-12
140407532,M,1989-04-08,2016-04-27
140410735,F,1977-08-10,2016-04-28
140540327,M,1978-04-27,2016-06-23
140115161,M,1974-07-25,2015-05-29
140171249,M,1981-04-30,2015-09-21
140280004,M,1980-08-11,2016-01-20
140576806,M,1979-12-22,2016-08-08
140311926,M,1981-12-13,2016-02-15
140536720,M,1970-12-09,2016-07-14
140449024,M,1978-05-25,2016-05-16
140214776,M,1984-01-25,2015-11-25
140460357,M,1979-07-29,2016-05-19
140243594,M,1972-06-28,2015-12-31
140582046,M,1995-09-06,2016-07-23
140183609,M,1973-12-31,2015-09-25
140518833,M,1982-11-02,2016-06-08
140537203,M,1990-10-09,2016-06-16
140152011,M,,2015-08-06
140216447,M,1987-01-08,2015-11-29
140444095,M,1994-04-03,2016-05-15
140564853,M,1993-02-23,2016-07-05
140553171,M,1993-07-08,2016-07-11
140316378,M,,2016-02-17
140507144,M,1967-06-28,2016-06-05
140175120,M,1970-06-19,2015-09-17
140105659,M,1970-08-07,2015-08-25
140153800,M,,2015-08-11
140673276,M,1982-11-26,2016-08-09
140321854,M,1959-01-10,2016-02-23
140572038,F,1986-08-10,2016-07-31
140642630,M,1978-09-25,2016-08-01
140139548,M,1966-01-11,2015-07-18
140687874,M,1983-07-03,2016-08-15
140122166,M,,2015-06-08
140589709,M,1980-08-10,2016-07-17
140192274,M,1991-06-06,2015-10-12
140123075,M,,2015-06-10
140126722,M,1973-08-17,2015-06-15
140484087,M,1987-03-02,2016-05-27
140288968,M,1982-12-17,2016-01-27
140547811,M,1975-08-20,2016-06-19
140219420,M,1973-03-09,2015-12-03
140133466,M,,2015-06-24
140308511,M,1978-05-17,2016-08-01
140539069,M,1985-06-17,2016-06-15
140168319,M,1981-09-12,2015-09-02
140154656,M,,2015-08-11
140433997,M,1976-09-05,2016-05-09
140242723,M,1990-12-02,2015-12-30
140231594,M,1993-12-24,2015-12-22
140114263,M,,2015-05-29
140686639,M,1991-07-26,2016-08-14
140500307,M,1990-01-31,2016-06-27
140214561,M,1983-03-08,2015-11-25
140116960,M,1980-06-10,2015-06-04
140093124,M,1982-07-31,2015-05-17
140478383,M,1988-02-08,2016-05-27
140105708,M,1964-07-10,2015-05-14
140102754,M,1972-09-22,2015-05-12
140657239,M,1997-10-03,2016-08-03
140118989,M,,2015-06-03
140580804,M,1978-11-29,2016-07-21
140668237,M,1964-11-06,2016-08-08
140687246,M,,2016-08-16
140669904,M,1990-06-21,2016-08-08
140278229,M,1977-09-27,2016-01-19
140173593,M,,2015-09-15
140406722,M,1982-01-02,2016-04-29
140089156,M,1969-12-20,2015-04-21
140089579,M,1971-08-29,2015-04-21
140220957,M,1983-06-02,2015-12-08
140105377,M,,2015-05-14
140490505,M,1971-10-11,2016-06-03
140527089,M,1975-07-21,2016-06-14
140427777,M,1994-08-07,2016-05-08
140109367,M,,2015-05-21
140217265,M,1981-05-05,2015-12-28
140494211,M,1975-12-03,2016-06-04
140214750,M,1983-12-19,2015-11-26
140327362,M,,2016-02-24
140677166,M,1985-05-01,2016-08-09
140616654,M,1979-09-08,2016-08-19
140149115,M,,2015-08-05
140408398,M,1975-05-07,2016-04-27
140226508,M,1985-12-30,2015-12-17
140142632,M,1971-09-25,2015-07-23
140489551,M,1976-08-14,2016-06-01
140550569,M,1989-10-03,2016-07-04
140208144,M,1983-07-14,2015-11-09
140577683,M,1970-03-03,2016-07-09
140569981,M,1978-10-09,2016-07-06
140116591,M,,2015-06-01
140176168,M,1982-11-26,2015-09-20
140559585,M,1966-05-21,2016-07-04
140563567,M,1979-09-24,2016-07-04
140581536,M,1985-05-28,2016-07-10
140277152,M,1962-07-26,2016-01-19
140195855,M,1976-04-25,2015-10-19
140423550,M,1971-05-31,2016-05-05
140135326,M,1977-07-09,2015-06-30
140607886,M,1965-05-07,2016-07-18
140685786,M,1971-04-30,2016-08-12
140139073,M,1991-11-05,2015-07-15
140092800,M,1973-02-24,2015-04-29
140137216,M,1973-10-04,2015-07-02
140554001,M,1992-12-29,2016-06-22
140130431,M,1975-08-12,2015-06-18
140524776,M,1978-07-03,2016-06-10
